otu	sim	del	ins	mis	len	score	hit
4396	denovo101835	99.63	0	0	1	271	1346	D1a_JN558078
4397	denovo101870	99.63	0	0	1	271	1346	D1_AF334660
4398	denovo101911	99.63	0	0	1	271	1346	D1_AF334660
4399	denovo101919	99.63	0	0	1	271	1346	D1a_JN558078
4400	denovo101964	99.63	0	0	1	271	1346	D1a_JN558078
4401	denovo102018	99.63	0	0	1	271	1346	D1_AF334660
4402	denovo102077	99.63	0	0	1	271	1346	D1_AF334660
4403	denovo102199	99.63	0	0	1	271	1346	D1_AF334660
4404	denovo10224	99.63	0	0	1	271	1346	D1a_JN558078
4405	denovo102343	99.63	0	0	1	271	1346	D1a_JN558078
4406	denovo102356	99.63	0	0	1	271	1346	D1_AF334660
4407	denovo102449	99.63	0	0	1	271	1346	D1_AF334660
4408	denovo102469	99.63	0	0	1	271	1346	D1_AF334660
4409	denovo102477	99.63	0	0	1	271	1346	D1_AF334660
4410	denovo102533	99.63	0	0	1	271	1346	D1_AF334660
4411	denovo102628	99.63	0	0	1	271	1346	D1a_JN558078
4412	denovo102683	99.63	0	0	1	271	1346	D124_EU074897
4413	denovo102756	99.63	0	0	1	271	1346	D1_AF334660;D1a.1_JF683338
4414	denovo102775	99.63	0	0	1	271	1346	D1_AF334660;D105_AF174570
4415	denovo10281	99.63	0	0	1	271	1346	D1a_JN558078
4416	denovo102812	99.63	0	0	1	271	1346	D1_AF334660
4417	denovo102923	99.63	0	0	1	271	1346	D1_AF334660;D108_AF174567
4418	denovo10304	99.63	0	0	1	271	1346	D1_AF334660
4419	denovo103104	99.63	0	0	1	271	1346	D1_AF334660
4420	denovo103297	99.63	0	0	1	271	1346	D1_AF334660
4421	denovo103340	99.63	0	0	1	271	1346	D1_AF334660;D1.11_HE579040
4422	denovo103385	99.63	0	0	1	271	1346	D1_AF334660
4423	denovo10343	99.63	0	0	1	271	1346	D1a_JN558078
4424	denovo103431	99.63	0	0	1	271	1346	D1_AF334660
4425	denovo103488	99.63	0	0	1	271	1346	D1_AF334660
4426	denovo103525	99.63	0	0	1	271	1346	D1a_JN558078
4427	denovo103549	99.63	0	0	1	271	1346	D1_AF334660
4428	denovo103584	99.63	0	0	1	271	1346	D1_AF334660
4429	denovo103741	99.63	0	0	1	271	1346	D1_AF334660
4430	denovo103744	99.63	0	0	1	271	1346	D1_AF334660
4431	denovo103762	99.63	0	0	1	271	1346	D1a_JN558078
4432	denovo103919	99.63	0	0	1	271	1346	D1_AF334660
4433	denovo103928	99.63	0	0	1	271	1346	D1_AF334660
4434	denovo103940	99.63	0	0	1	271	1346	D1_AF334660
4435	denovo104113	99.63	0	0	1	271	1346	D1_AF334660
4436	denovo104254	99.63	0	0	1	271	1346	D1_AF334660
4437	denovo10426	99.63	0	0	1	271	1346	D1_AF334660
4438	denovo104303	99.63	0	0	1	271	1346	D1_AF334660
4439	denovo104482	99.63	0	0	1	271	1346	D1_AF334660
4440	denovo104536	99.63	0	0	1	271	1346	D1_AF334660
4441	denovo104540	99.63	0	0	1	271	1346	D1_AF334660
4442	denovo104788	99.63	0	0	1	271	1346	D1_AF334660
4443	denovo104922	99.63	0	0	1	271	1346	D1_AF334660
4444	denovo104959	99.63	0	0	1	271	1346	D1_AF334660
4445	denovo105057	99.63	0	0	1	271	1346	D1a_JN558078
4446	denovo105079	99.63	0	0	1	271	1346	D1_AF334660
4447	denovo105147	99.63	0	0	1	271	1346	D1a_JN558078
4448	denovo105220	99.63	0	0	1	271	1346	D1_AF334660;D105_AF174570
4449	denovo105272	99.63	0	0	1	271	1346	D1_AF334660
4450	denovo105349	99.63	0	0	1	271	1346	D1a_JN558078
4451	denovo105354	99.63	0	0	1	271	1346	D1a_JN558078
4452	denovo105458	99.63	0	0	1	271	1346	D1_AF334660
4453	denovo10546	99.63	0	0	1	271	1346	D1_AF334660
4454	denovo105561	99.63	0	0	1	271	1346	D1_AF334660
4455	denovo105680	99.63	0	0	1	271	1346	D106_AF174559
4456	denovo105689	99.63	0	0	1	271	1346	D1_AF334660
4457	denovo105764	99.63	0	0	1	271	1346	D1a_JN558078
4458	denovo105779	99.63	0	0	1	271	1346	D1_AF334660;D116_AF174571
4459	denovo10578	99.63	0	0	1	271	1346	D1a_JN558078
4460	denovo105911	99.63	0	0	1	271	1346	D1a_JN558078
4461	denovo106252	99.63	0	0	1	271	1346	D1a.1_JF683338
4462	denovo106387	99.63	0	0	1	271	1346	D1_AF334660;D105_AF174570
4463	denovo106513	99.63	0	0	1	271	1346	D1a_JN558078
4464	denovo106602	99.63	0	0	1	271	1346	D1a.1_JF683338
4465	denovo106603	99.63	0	0	1	271	1346	D1a_JN558078
4466	denovo106673	99.63	0	0	1	271	1346	D1_AF334660
4467	denovo106864	99.63	0	0	1	271	1346	D1_AF334660
4468	denovo106877	99.63	0	0	1	271	1346	D1a_JN558078
4469	denovo106963	99.63	0	0	1	271	1346	D1a_JN558078
4470	denovo107024	99.63	0	0	1	271	1346	D1a_JN558078
4471	denovo107110	99.63	0	0	1	271	1346	D1_AF334660
4472	denovo107243	99.63	0	0	1	271	1346	D1_AF334660
4473	denovo10728	99.63	0	0	1	271	1346	D1a_JN558078
4474	denovo107319	99.63	0	0	1	271	1346	D1a.1_JF683338
4475	denovo107332	99.63	0	0	1	271	1346	D1_AF334660
4476	denovo107393	99.63	0	0	1	271	1346	D1a_JN558078
4477	denovo10748	99.63	0	0	1	271	1346	D1a_JN558078
4478	denovo107588	99.63	0	0	1	271	1346	D1a_JN558078
4479	denovo107600	99.63	0	0	1	271	1346	D1_AF334660
4480	denovo10764	99.63	0	0	1	271	1346	D1_AF334660
4481	denovo10767	99.63	0	0	1	271	1346	D1a_JN558078
4482	denovo107776	99.63	0	0	1	271	1346	D1a_JN558078
4483	denovo107818	99.63	0	0	1	271	1346	D1_AF334660
4484	denovo107825	99.63	0	0	1	271	1346	D1_AF334660
4485	denovo107840	99.63	0	0	1	271	1346	D1a_JN558078
4486	denovo107973	99.63	0	0	1	271	1346	D1_AF334660
4487	denovo108041	99.63	0	0	1	271	1346	D1a_JN558078
4488	denovo108056	99.63	0	0	1	271	1346	D1_AF334660
4489	denovo108323	99.63	0	0	1	271	1346	D1_AF334660
4490	denovo108324	99.63	0	0	1	271	1346	D1_AF334660
4491	denovo108354	99.63	0	0	1	271	1346	D1_AF334660
4492	denovo108414	99.63	0	0	1	271	1346	D1a_JN558078
4493	denovo108511	99.63	0	0	1	271	1346	D1_AF334660
4494	denovo108533	99.63	0	0	1	271	1346	D1a_JN558078
4495	denovo108689	99.63	0	0	1	271	1346	D1a_JN558078
4496	denovo108692	99.63	0	0	1	271	1346	D1_AF334660;D105_AF174570
4497	denovo108763	99.63	0	0	1	271	1346	D1a_JN558078
4498	denovo108897	99.63	0	0	1	271	1346	D1a_JN558078
4499	denovo108912	99.63	0	0	1	271	1346	D1_AF334660
4500	denovo108944	99.63	0	0	1	271	1346	D1a_JN558078
4501	denovo109157	99.63	0	0	1	271	1346	D1a_JN558078
4502	denovo109217	99.63	0	0	1	271	1346	D1a_JN558078
4503	denovo109308	99.63	0	0	1	271	1346	D1a_JN558078
4504	denovo109356	99.63	0	0	1	271	1346	D1a_JN558078
4505	denovo109371	99.63	0	0	1	271	1346	D1_AF334660
4506	denovo109537	99.63	0	0	1	271	1346	D1a_JN558078
4507	denovo109619	99.63	0	0	1	271	1346	D1_AF334660
4508	denovo109686	99.63	0	0	1	271	1346	D124_EU074897
4509	denovo109726	99.63	0	0	1	271	1346	D1_AF334660
4510	denovo109751	99.63	0	0	1	271	1346	D1_AF334660
4511	denovo109931	99.63	0	0	1	271	1346	D1_AF334660
4512	denovo110021	99.63	0	0	1	271	1346	D1_AF334660
4513	denovo110031	99.63	0	0	1	271	1346	D1_AF334660
4514	denovo110152	99.63	0	0	1	271	1346	D1_AF334660
4515	denovo110163	99.63	0	0	1	271	1346	D1_AF334660
4516	denovo11017	99.63	0	0	1	271	1346	D1a_JN558078
4517	denovo1103	99.63	0	0	1	271	1346	D1a_JN558078
4518	denovo110323	99.63	0	0	1	271	1346	D1_AF334660
4519	denovo110405	99.63	0	0	1	271	1346	D1_AF334660
4520	denovo110420	99.63	0	0	1	271	1346	D124_EU074897
4521	denovo110447	99.63	0	0	1	271	1346	D1a_JN558078
4522	denovo110614	99.63	0	0	1	271	1346	D1_AF334660
4523	denovo110618	99.63	0	0	1	271	1346	D1_AF334660
4524	denovo110634	99.63	0	0	1	271	1346	D1_AF334660
4525	denovo110694	99.63	0	0	1	271	1346	D1a_JN558078
4526	denovo11072	99.63	0	0	1	271	1346	D1a_JN558078
4527	denovo110730	99.63	0	0	1	271	1346	D1a_JN558078
4528	denovo110781	99.63	0	0	1	271	1346	D1_AF334660
4529	denovo110874	99.63	0	0	1	271	1346	D1_AF334660
4530	denovo110922	99.63	0	0	1	271	1346	D1a_JN558078
4531	denovo111030	99.63	0	0	1	271	1346	D1a_JN558078
4532	denovo111036	99.63	0	0	1	271	1346	D1_AF334660
4533	denovo111103	99.63	0	0	1	271	1346	D1_AF334660
4534	denovo111294	99.63	0	0	1	271	1346	D1a_JN558078
4535	denovo111375	99.63	0	0	1	271	1346	D1a_JN558078
4536	denovo111548	99.63	0	0	1	271	1346	D1_AF334660
4537	denovo111613	99.63	0	0	1	271	1346	D1_AF334660;D1.11_HE579040
4538	denovo111675	99.63	0	0	1	271	1346	D1_AF334660
4539	denovo111743	99.63	0	0	1	271	1346	D1a_JN558078
4540	denovo111924	99.63	0	0	1	271	1346	D1_AF334660
4541	denovo111925	99.63	0	0	1	271	1346	D1_AF334660
4542	denovo111938	99.63	0	0	1	271	1346	D1a_JN558078
4543	denovo111970	99.63	0	0	1	271	1346	D1_AF334660
4544	denovo112034	99.63	0	0	1	271	1346	D1_AF334660;D105_AF174570
4545	denovo112037	99.63	0	0	1	271	1346	D1_AF334660
4546	denovo112039	99.63	0	0	1	271	1346	D1a_JN558078
4547	denovo112103	99.63	0	0	1	271	1346	D1_AF334660
4548	denovo112123	99.63	0	0	1	271	1346	D1a_JN558078
4549	denovo112193	99.63	0	0	1	271	1346	D1a_JN558078
4550	denovo112204	99.63	0	0	1	271	1346	D1_AF334660
4551	denovo112233	99.63	0	0	1	271	1346	D1_AF334660
4552	denovo112307	99.63	0	0	1	271	1346	D1_AF334660
4553	denovo112407	99.63	0	0	1	271	1346	D1_AF334660
4554	denovo112416	99.63	0	0	1	271	1346	D1_AF334660
4555	denovo112544	99.63	0	0	1	271	1346	D1a_JN558078
4556	denovo112680	99.63	0	0	1	271	1346	D1_AF334660
4557	denovo112699	99.63	0	0	1	271	1346	D106_AF174559
4558	denovo112940	99.63	0	0	1	271	1346	D1_AF334660;D1.11_HE579040
4559	denovo113023	99.63	0	0	1	271	1346	D1_AF334660
4560	denovo1131	99.63	0	0	1	271	1346	D1_AF334660
4561	denovo113196	99.63	0	0	1	271	1346	D1_AF334660
4562	denovo113222	99.63	0	0	1	271	1346	D1a_JN558078
4563	denovo113324	99.63	0	0	1	271	1346	D1a_JN558078
4564	denovo113480	99.63	0	0	1	271	1346	D1_AF334660
4565	denovo113580	99.63	0	0	1	271	1346	D1a_JN558078
4566	denovo113641	99.63	0	0	1	271	1346	D1_AF334660
4567	denovo113845	99.63	0	0	1	271	1346	D1_AF334660
4568	denovo113989	99.63	0	0	1	271	1346	D1_AF334660
4569	denovo114015	99.63	0	0	1	271	1346	D1a_JN558078
4570	denovo114054	99.63	0	0	1	271	1346	D1_AF334660;D1.11_HE579040
4571	denovo114105	99.63	0	0	1	271	1346	D1a_JN558078
4572	denovo114175	99.63	0	0	1	271	1346	D1a_JN558078
4573	denovo114309	99.63	0	0	1	271	1346	D1a_JN558078;D118_EF656435
4574	denovo114311	99.63	0	0	1	271	1346	D1_AF334660
4575	denovo114373	99.63	0	0	1	271	1346	D1_AF334660
4576	denovo114480	99.63	0	0	1	271	1346	D1_AF334660
4577	denovo114516	99.63	0	0	1	271	1346	D1_AF334660
4578	denovo114639	99.63	0	0	1	271	1346	D1a_JN558078
4579	denovo114719	99.63	0	0	1	271	1346	D1_AF334660
4580	denovo114880	99.63	0	0	1	271	1346	D1_AF334660
4581	denovo114956	99.63	0	0	1	271	1346	D1_AF334660
4582	denovo11497	99.63	0	0	1	271	1346	D1a_JN558078
4583	denovo115020	99.63	0	0	1	271	1346	D1_AF334660
4584	denovo115047	99.63	0	0	1	271	1346	D1_AF334660
4585	denovo115079	99.63	0	0	1	271	1346	D1a_JN558078
4586	denovo115149	99.63	0	0	1	271	1346	D1a_JN558078
4587	denovo115241	99.63	0	0	1	271	1346	D1_AF334660
4588	denovo115272	99.63	0	0	1	271	1346	D1_AF334660
4589	denovo115289	99.63	0	0	1	271	1346	D1_AF334660
4590	denovo115359	99.63	0	0	1	271	1346	D1_AF334660;D105_AF174570
4591	denovo115392	99.63	0	0	1	271	1346	D1_AF334660
4592	denovo115685	99.63	0	0	1	271	1346	D1_AF334660
4593	denovo115829	99.63	0	0	1	271	1346	D1_AF334660
4594	denovo115853	99.63	0	0	1	271	1346	D1a_JN558078
4595	denovo115902	99.63	0	0	1	271	1346	D1a_JN558078
4596	denovo11594	99.63	0	0	1	271	1346	D1_AF334660
4597	denovo116067	99.63	0	0	1	271	1346	D1a_JN558078
4598	denovo116124	99.63	0	0	1	271	1346	D1_AF334660;D107_AF174568
4599	denovo116248	99.63	0	0	1	271	1346	D1_AF334660
4600	denovo1163	99.63	0	0	1	271	1346	D1_AF334660
4601	denovo116300	99.63	0	0	1	271	1346	D1a_JN558078
4602	denovo116468	99.63	0	0	1	271	1346	D1_AF334660
4603	denovo116549	99.63	0	0	1	271	1346	D1_AF334660
4604	denovo116589	99.63	0	0	1	271	1346	D1_AF334660
4605	denovo116679	99.63	0	0	1	271	1346	D1_AF334660
4606	denovo1167	99.63	0	0	1	271	1346	D1_AF334660
4607	denovo116710	99.63	0	0	1	271	1346	D1a_JN558078
4608	denovo116795	99.63	0	0	1	271	1346	D1_AF334660
4609	denovo11716	99.63	0	0	1	271	1346	D1a_JN558078
4610	denovo117383	99.63	0	0	1	271	1346	D1_AF334660
4611	denovo117407	99.63	0	0	1	271	1346	D1_AF334660
4612	denovo117480	99.63	0	0	1	271	1346	D1_AF334660
4613	denovo117492	99.63	0	0	1	271	1346	D1_AF334660
4614	denovo117576	99.63	0	0	1	271	1346	D1_AF334660
4615	denovo11763	99.63	0	0	1	271	1346	D1a_JN558078
4616	denovo117784	99.63	0	0	1	271	1346	D1_AF334660;D1.8_HE579037
4617	denovo117819	99.63	0	0	1	271	1346	D1a_JN558078;D114_AF174549
4618	denovo117824	99.63	0	0	1	271	1346	D1_AF334660
4619	denovo117848	99.63	0	0	1	271	1346	D1_AF334660
4620	denovo117889	99.63	0	0	1	271	1346	D1a_JN558078
4621	denovo117918	99.63	0	0	1	271	1346	D1_AF334660
4622	denovo118042	99.63	0	0	1	271	1346	D1_AF334660
4623	denovo1181	99.63	0	0	1	271	1346	D1_AF334660
4624	denovo118107	99.63	0	0	1	271	1346	D1_AF334660
4625	denovo118136	99.63	0	0	1	271	1346	D1_AF334660
4626	denovo11816	99.63	0	0	1	271	1346	D1_AF334660
4627	denovo118162	99.63	0	0	1	271	1346	D1_AF334660;D1.11_HE579040
4628	denovo118181	99.63	0	0	1	271	1346	D1_AF334660
4629	denovo11827	99.63	0	0	1	271	1346	D1_AF334660
4630	denovo118328	99.63	0	0	1	271	1346	D1a_JN558078
4631	denovo118348	99.63	0	0	1	271	1346	D1a_JN558078
4632	denovo11835	99.63	0	0	1	271	1346	D1a_JN558078
4633	denovo118404	99.63	0	0	1	271	1346	D1a_JN558078
4634	denovo118432	99.63	0	0	1	271	1346	D1a_JN558078
4635	denovo118442	99.63	0	0	1	271	1346	D1a_JN558078
4636	denovo118457	99.63	0	0	1	271	1346	D1a_JN558078
4637	denovo118476	99.63	0	0	1	271	1346	D1_AF334660
4638	denovo118495	99.63	0	0	1	271	1346	D1a_JN558078
4639	denovo118664	99.63	0	0	1	271	1346	D1_AF334660
4640	denovo118929	99.63	0	0	1	271	1346	D1a_JN558078
4641	denovo118970	99.63	0	0	1	271	1346	D1_AF334660
4642	denovo118976	99.63	0	0	1	271	1346	D1_AF334660
4643	denovo119020	99.63	0	0	1	271	1346	D1a_JN558078
4644	denovo119047	99.63	0	0	1	271	1346	D1a_JN558078
4645	denovo11918	99.63	0	0	1	271	1346	D1_AF334660
4646	denovo119253	99.63	0	0	1	271	1346	D1_AF334660
4647	denovo119266	99.63	0	0	1	271	1346	D1_AF334660
4648	denovo119271	99.63	0	0	1	271	1346	D1_AF334660
4649	denovo11929	99.63	0	0	1	271	1346	D1a_JN558078
4650	denovo119583	99.63	0	0	1	271	1346	D1_AF334660
4651	denovo119609	99.63	0	0	1	271	1346	D1a_JN558078
4652	denovo119627	99.63	0	0	1	271	1346	D1a_JN558078
4653	denovo119646	99.63	0	0	1	271	1346	D1_AF334660
4654	denovo119649	99.63	0	0	1	271	1346	D1a_JN558078
4655	denovo119658	99.63	0	0	1	271	1346	D1a.1_JF683338
4656	denovo119696	99.63	0	0	1	271	1346	D1_AF334660
4657	denovo119705	99.63	0	0	1	271	1346	D1a_JN558078
4658	denovo119936	99.63	0	0	1	271	1346	D1_AF334660
4659	denovo119961	99.63	0	0	1	271	1346	D1_AF334660
4660	denovo120120	99.63	0	0	1	271	1346	D1a_JN558078
4661	denovo120124	99.63	0	0	1	271	1346	D1_AF334660
4662	denovo120134	99.63	0	0	1	271	1346	D1a_JN558078
4663	denovo120208	99.63	0	0	1	271	1346	D1_AF334660
4664	denovo120299	99.63	0	0	1	271	1346	D1_AF334660
4665	denovo120446	99.63	0	0	1	271	1346	D1_AF334660
4666	denovo120516	99.63	0	0	1	271	1346	D1_AF334660
4667	denovo120612	99.63	0	0	1	271	1346	D1_AF334660
4668	denovo12062	99.63	0	0	1	271	1346	D1_AF334660
4669	denovo12064	99.63	0	0	1	271	1346	D1_AF334660
4670	denovo120756	99.63	0	0	1	271	1346	D1_AF334660
4671	denovo120805	99.63	0	0	1	271	1346	D1a_JN558078
4672	denovo121230	99.63	0	0	1	271	1346	D1_AF334660
4673	denovo121232	99.63	0	0	1	271	1346	D1_AF334660
4674	denovo121241	99.63	0	0	1	271	1346	D1a_JN558078
4675	denovo121247	99.63	0	0	1	271	1346	D1a_JN558078
4676	denovo121295	99.63	0	0	1	271	1346	D1_AF334660
4677	denovo1214	99.63	0	0	1	271	1346	D1a_JN558078
4678	denovo121525	99.63	0	0	1	271	1346	D1_AF334660
4679	denovo12162	99.63	0	0	1	271	1346	D1a_JN558078
4680	denovo121629	99.63	0	0	1	271	1346	D1_AF334660
4681	denovo121695	99.63	0	0	1	271	1346	D1a_JN558078
4682	denovo121696	99.63	0	0	1	271	1346	D1a_JN558078
4683	denovo121747	99.63	0	0	1	271	1346	D1_AF334660
4684	denovo121783	99.63	0	0	1	271	1346	D1_AF334660
4685	denovo121806	99.63	0	0	1	271	1346	D1_AF334660
4686	denovo121807	99.63	0	0	1	271	1346	D1a_JN558078
4687	denovo121883	99.63	0	0	1	271	1346	D1a_JN558078
4688	denovo12195	99.63	0	0	1	271	1346	D1_AF334660
4689	denovo121964	99.63	0	0	1	271	1346	D1_AF334660
4690	denovo12217	99.63	0	0	1	271	1346	D1_AF334660
4691	denovo122370	99.63	0	0	1	271	1346	D1_AF334660
4692	denovo12242	99.63	0	0	1	271	1346	D1_AF334660
4693	denovo122447	99.63	0	0	1	271	1346	D1_AF334660
4694	denovo122480	99.63	0	0	1	271	1346	D1_AF334660
4695	denovo122532	99.63	0	0	1	271	1346	D1_AF334660
4696	denovo122636	99.63	0	0	1	271	1346	D1_AF334660
4697	denovo122649	99.63	0	0	1	271	1346	D1a_JN558078
4698	denovo122685	99.63	0	0	1	271	1346	D1a_JN558078
4699	denovo122857	99.63	0	0	1	271	1346	D1_AF334660
4700	denovo12286	99.63	0	0	1	271	1346	D1a_JN558078
4701	denovo122881	99.63	0	0	1	271	1346	D1a_JN558078
4702	denovo122997	99.63	0	0	1	271	1346	D1_AF334660
4703	denovo123013	99.63	0	0	1	271	1346	D1_AF334660
4704	denovo123143	99.63	0	0	1	271	1346	D1a_JN558078
4705	denovo123176	99.63	0	0	1	271	1346	D1_AF334660
4706	denovo123188	99.63	0	0	1	271	1346	D1a.1_JF683338
4707	denovo123195	99.63	0	0	1	271	1346	D1a_JN558078
4708	denovo123332	99.63	0	0	1	271	1346	D1_AF334660
4709	denovo123351	99.63	0	0	1	271	1346	D1_AF334660
4710	denovo123356	99.63	0	0	1	271	1346	D1_AF334660
4711	denovo123381	99.63	0	0	1	271	1346	D1a_JN558078
4712	denovo123516	99.63	0	0	1	271	1346	D1_AF334660
4713	denovo123546	99.63	0	0	1	271	1346	D1_AF334660
4714	denovo123548	99.63	0	0	1	271	1346	D1_AF334660
4715	denovo123565	99.63	0	0	1	271	1346	D1_AF334660
4716	denovo123629	99.63	0	0	1	271	1346	D1_AF334660
4717	denovo123741	99.63	0	0	1	271	1346	D1a_JN558078
4718	denovo123877	99.63	0	0	1	271	1346	D1_AF334660
4719	denovo124150	99.63	0	0	1	271	1346	D1_AF334660
4720	denovo124205	99.63	0	0	1	271	1346	D1a_JN558078
4721	denovo124215	99.63	0	0	1	271	1346	D1a_JN558078
4722	denovo12440	99.63	0	0	1	271	1346	D1_AF334660
4723	denovo124737	99.63	0	0	1	271	1346	D1a_JN558078
4724	denovo124758	99.63	0	0	1	271	1346	D1a_JN558078
4725	denovo124761	99.63	0	0	1	271	1346	D1_AF334660
4726	denovo124776	99.63	0	0	1	271	1346	D1_AF334660;D1.11_HE579040
4727	denovo124830	99.63	0	0	1	271	1346	D1a_JN558078
4728	denovo124952	99.63	0	0	1	271	1346	D1_AF334660
4729	denovo124991	99.63	0	0	1	271	1346	D1a_JN558078
4730	denovo125000	99.63	0	0	1	271	1346	D1_AF334660
4731	denovo125114	99.63	0	0	1	271	1346	D1a.1_JF683338
4732	denovo125163	99.63	0	0	1	271	1346	D1_AF334660
4733	denovo125177	99.63	0	0	1	271	1346	D1_AF334660
4734	denovo125232	99.63	0	0	1	271	1346	D1a_JN558078
4735	denovo125376	99.63	0	0	1	271	1346	D1a_JN558078
4736	denovo12574	99.63	0	0	1	271	1346	D1a_JN558078
4737	denovo125768	99.63	0	0	1	271	1346	D1_AF334660
4738	denovo125789	99.63	0	0	1	271	1346	D1a_JN558078
4739	denovo125837	99.63	0	0	1	271	1346	D1a_JN558078
4740	denovo125976	99.63	0	0	1	271	1346	D106_AF174559
4741	denovo125997	99.63	0	0	1	271	1346	D1_AF334660
4742	denovo126016	99.63	0	0	1	271	1346	D1_AF334660
4743	denovo12619	99.63	0	0	1	271	1346	D1_AF334660
4744	denovo126261	99.63	0	0	1	271	1346	D1_AF334660
4745	denovo126388	99.63	0	0	1	271	1346	D1_AF334660
4746	denovo126559	99.63	0	0	1	271	1346	D1_AF334660
4747	denovo126947	99.63	0	0	1	271	1346	D1_AF334660
4748	denovo127147	99.63	0	0	1	271	1346	D1_AF334660
4749	denovo127243	99.63	0	0	1	271	1346	D1a_JN558078
4750	denovo127256	99.63	0	0	1	271	1346	D1_AF334660
4751	denovo127356	99.63	0	0	1	271	1346	D1_AF334660
4752	denovo127434	99.63	0	0	1	271	1346	D106_AF174559
4753	denovo127564	99.63	0	0	1	271	1346	D1_AF334660
4754	denovo127600	99.63	0	0	1	271	1346	D1_AF334660
4755	denovo127630	99.63	0	0	1	271	1346	D1_AF334660
4756	denovo127679	99.63	0	0	1	271	1346	D1_AF334660
4757	denovo127718	99.63	0	0	1	271	1346	D1_AF334660
4758	denovo12772	99.63	0	0	1	271	1346	D1_AF334660
4759	denovo12777	99.63	0	0	1	271	1346	D1_AF334660
4760	denovo127827	99.63	0	0	1	271	1346	D1_AF334660
4761	denovo12788	99.63	0	0	1	271	1346	D1_AF334660
4762	denovo127908	99.63	0	0	1	271	1346	D1a_JN558078
4763	denovo127921	99.63	0	0	1	271	1346	D1_AF334660
4764	denovo128009	99.63	0	0	1	271	1346	D1_AF334660
4765	denovo12802	99.63	0	0	1	271	1346	D1a_JN558078
4766	denovo12803	99.63	0	0	1	271	1346	D1a.1_JF683338
4767	denovo128074	99.63	0	0	1	271	1346	D1a_JN558078
4768	denovo128110	99.63	0	0	1	271	1346	D1a_JN558078
4769	denovo128153	99.63	0	0	1	271	1346	D1a_JN558078
4770	denovo12820	99.63	0	0	1	271	1346	D1_AF334660
4771	denovo128204	99.63	0	0	1	271	1346	D1_AF334660
4772	denovo128313	99.63	0	0	1	271	1346	D1_AF334660
4773	denovo128333	99.63	0	0	1	271	1346	D1a_JN558078
4774	denovo128505	99.63	0	0	1	271	1346	D1a_JN558078
4775	denovo128609	99.63	0	0	1	271	1346	D1_AF334660
4776	denovo129037	99.63	0	0	1	271	1346	D1_AF334660
4777	denovo129228	99.63	0	0	1	271	1346	D1a_JN558078;D1.8_HE579037
4778	denovo129430	99.63	0	0	1	271	1346	D1_AF334660
4779	denovo129455	99.63	0	0	1	271	1346	D1a_JN558078
4780	denovo129524	99.63	0	0	1	271	1346	D1_AF334660
4781	denovo12954	99.63	0	0	1	271	1346	D1_AF334660
4782	denovo12956	99.63	0	0	1	271	1346	D1_AF334660
4783	denovo129656	99.63	0	0	1	271	1346	D1_AF334660
4784	denovo12980	99.63	0	0	1	271	1346	D1_AF334660
4785	denovo129869	99.63	0	0	1	271	1346	D1a_JN558078
4786	denovo129899	99.63	0	0	1	271	1346	D1_AF334660
4787	denovo129965	99.63	0	0	1	271	1346	D1a_JN558078
4788	denovo129969	99.63	0	0	1	271	1346	D1_AF334660
4789	denovo129986	99.63	0	0	1	271	1346	D1a_JN558078
4790	denovo130016	99.63	0	0	1	271	1346	D1_AF334660
4791	denovo130203	99.63	0	0	1	271	1346	D1_AF334660
4792	denovo130229	99.63	0	0	1	271	1346	D1_AF334660
4793	denovo130398	99.63	0	0	1	271	1346	D1a.1_JF683338
4794	denovo130421	99.63	0	0	1	271	1346	D1_AF334660
4795	denovo130572	99.63	0	0	1	271	1346	D1_AF334660
4796	denovo130646	99.63	0	0	1	271	1346	D1a_JN558078
4797	denovo130703	99.63	0	0	1	271	1346	D1_AF334660
4798	denovo130842	99.63	0	0	1	271	1346	D1_AF334660
4799	denovo130962	99.63	0	0	1	271	1346	D1_AF334660
4800	denovo130978	99.63	0	0	1	271	1346	D1_AF334660
4801	denovo131303	99.63	0	0	1	271	1346	D1a_JN558078
4802	denovo131424	99.63	0	0	1	271	1346	D1a_JN558078
4803	denovo131552	99.63	0	0	1	271	1346	D1a_JN558078
4804	denovo131609	99.63	0	0	1	271	1346	D1_AF334660
4805	denovo132203	99.63	0	0	1	271	1346	D1_AF334660
4806	denovo132548	99.63	0	0	1	271	1346	D1_AF334660
4807	denovo132576	99.63	0	0	1	271	1346	D1_AF334660
4808	denovo132597	99.63	0	0	1	271	1346	D1_AF334660
4809	denovo132604	99.63	0	0	1	271	1346	D1a_JN558078
4810	denovo132631	99.63	0	0	1	271	1346	D1a_JN558078
4811	denovo13266	99.63	0	0	1	271	1346	D1_AF334660
4812	denovo132697	99.63	0	0	1	271	1346	D1_AF334660
4813	denovo132781	99.63	0	0	1	271	1346	D1_AF334660
4814	denovo132782	99.63	0	0	1	271	1346	D1_AF334660
4815	denovo132786	99.63	0	0	1	271	1346	D1a_JN558078
4816	denovo13286	99.63	0	0	1	271	1346	D1_AF334660
4817	denovo132963	99.63	0	0	1	271	1346	D1a_JN558078
4818	denovo133	99.63	0	0	1	271	1346	D1_AF334660
4819	denovo13305	99.63	0	0	1	271	1346	D1_AF334660
4820	denovo133064	99.63	0	0	1	271	1346	D1a_JN558078
4821	denovo133285	99.63	0	0	1	271	1346	D1_AF334660
